name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom
455245314,3.872228387746673,43.56798352589513,FR,RTE,Polygon,La Castelle,FR,225000,SNCF Réseau,,,CASTELLE (LA),POINT (3.872228387746673 43.56798352589513),False,220.0
659343518,-0.3070084320311538,47.87498914087213,FR,RTE,Polygon,Poste électrique de Moliere,FR,400000;90000,RTE,,,MOLIERE,POINT (-0.3070084320311538 47.87498914087213),False,400.0
118127416,5.611449148979039,45.58385189314981,FR,RTE,Polygon,Poste électrique de Aoste,FR,225000;63000;20000,RTE,,,AOSTE,POINT (5.611449148979039 45.58385189314981),False,220.0
136326140,3.2815449065206383,44.79151118445556,FR,RTE,Polygon,Margeride,FR,225000;63000,RTE,,,MARGERIDE,POINT (3.2815449065206383 44.79151118445556),False,220.0
162540710,2.84776565344858,48.99875872119558,FR,RTE,Polygon,Poste électrique de Penchard,FR,400000;25000,SNCF Réseau,,,PENCHARD,POINT (2.84776565344858 48.99875872119558),False,400.0
152835217,-0.6564168778205643,46.75113214690699,FR,RTE,Polygon,Poste électrique de Val de Sèvre,FR,225000;90000,RTE,,,VAL-DE-SEVRE,POINT (-0.6564168778205643 46.75113214690699),False,220.0
121035301,1.477775242503048,42.76302533532431,FR,RTE,Polygon,Poste électrique de Auzat,FR,225000;63000,RTE,,,AUZAT,POINT (1.477775242503048 42.76302533532431),False,220.0
122361853,5.561860218028498,46.69169344953674,FR,RTE,Polygon,Poste électrique de Pymont,FR,225000;63000,RTE,,,PYMONT,POINT (5.561860218028498 46.69169344953674),False,220.0
147581013,2.228401062099464,50.74466647332215,FR,RTE,Polygon,Poste électrique de Longuenesse,FR,225000,RTE,,,LONGUENESSE,POINT (2.228401062099464 50.74466647332215),False,220.0
85845085,-1.5770848093835357,49.476561562316846,FR,RTE,Polygon,Poste électrique de Menuel,FR,400000,RTE,,,MENUEL,POINT (-1.5770848093835357 49.476561562316846),False,400.0
122563466,4.711010142453491,46.62957828984784,FR,RTE,Polygon,Poste électrique de Grosne,FR,400000;225000,RTE,,,"GROSNE, TR 400/225kV 761 GROSNE, TR 400/225kV 762 GROSNE",POINT (4.711010142453491 46.62957828984784),False,400.0
95986421,4.321383313617888,45.55948227243165,FR,RTE,Polygon,Poste électrique de Volvon,FR,225000,RTE,,,VOLVON,POINT (4.321383313617888 45.55948227243165),False,220.0
117350758,1.8288185348619967,48.80437562641003,FR,RTE,Polygon,Poste électrique d'Yvelines-Ouest,FR,400000;225000,RTE,,,"YVELINES-OUEST, TR 400/225kV 761 YVELINES-OUEST",POINT (1.8288185348619967 48.80437562641003),False,400.0
105652436,0.0878860814993075,45.699290115314014,FR,RTE,Polygon,Poste électrique de Fléac,FR,225000;90000;20000,RTE,,,FLEAC,POINT (0.0878860814993075 45.699290115314014),False,220.0
123120808,6.8140230994224185,47.60182420710694,FR,RTE,Polygon,Poste électrique de Argiesans,FR,225000,RTE,,,ARGIESANS,POINT (6.8140230994224185 47.60182420710694),False,220.0
85446794,-0.4334049411103158,46.34889135332905,FR,RTE,Polygon,Poste électrique de Niort,FR,225000;90000;20000,RTE,,,NIORT,POINT (-0.4334049411103158 46.34889135332905),False,220.0
85895367,-0.2642733540252699,49.10824354913046,FR,RTE,Polygon,Poste électrique de Tourbe,FR,400000;225000,RTE,,,"TOURBE, TR 400/225kV 763 TOURBE, TR 400/225kV 764 TOURBE",POINT (-0.2642733540252699 49.10824354913046),False,400.0
128381294,4.01049214254048,47.85260463422531,FR,RTE,Polygon,Poste électrique de Tonnerre,FR,225000;63000;20000,RTE,,,TONNERRE,POINT (4.01049214254048 47.85260463422531),False,220.0
170184991,3.3639738096874408,50.08489780188892,FR,RTE,Polygon,Poste électrique du Perizet,FR,225000,RTE,,,PERIZET (LE),POINT (3.3639738096874408 50.08489780188892),False,220.0
166057222,1.2176501905496295,49.317319040956114,FR,RTE,Polygon,Poste électrique du Manoir,FR,225000,RTE,,,MANOIR (LE),POINT (1.2176501905496295 49.317319040956114),False,220.0
93189928,6.022482457568344,43.27631415693425,FR,RTE,Polygon,Poste électrique de Neoules,FR,400000;225000,RTE,,,"NEOULES, TR 400/225kV 761 NEOULES, TR 400/225kV 762 NEOULES",POINT (6.022482457568344 43.27631415693425),False,400.0
84182609,6.028007762136348,45.47076424063745,FR,RTE,Polygon,Poste électrique de Grande-Île,FR,400000;225000;63000,RTE,,,"GRANDE-ILE, TR 400/225kV 761 GRANDE-ILE, TR 400/225kV 762 GRANDE-ILE",POINT (6.028007762136348 45.47076424063745),False,400.0
22938964,3.8951790016879033,43.622885491798144,FR,RTE,Polygon,Poste électrique Saumade,FR,225000,RTE,,,SAUMADE,POINT (3.8951790016879033 43.622885491798144),False,220.0
432466512,-1.0085771818800744,47.9861118242071,FR,RTE,Polygon,Poste électrique d’Oudon,FR,400000;22500,RTE,,,"OUDON, TR 400/225kV 761 OUDON",POINT (-1.0085771818800744 47.9861118242071),False,400.0
118387083,3.511435211181669,48.519374527726505,FR,RTE,Polygon,Poste électrique de Boctois,FR,400000,RTE,,,BOCTOIS,POINT (3.511435211181669 48.519374527726505),False,400.0
139834740,1.4636688960680364,45.92555010710461,FR,RTE,Polygon,Poste RTE de Maureix,FR,225000;90000,RTE,,,MAUREIX (LE),POINT (1.4636688960680364 45.92555010710461),False,220.0
91351689,5.384681943079035,43.69314883175797,FR,RTE,Polygon,Poste électrique de Saint-Estève,FR,225000;63000,RTE,,,ST-ESTEVE,POINT (5.384681943079035 43.69314883175797),False,220.0
30292953,0.9687399452448874,49.0309939411548,FR,RTE,Polygon,Poste électrique de Tilleul,FR,400000;90000,RTE,,,TILLEUL,POINT (0.9687399452448874 49.0309939411548),False,400.0
109859712,1.983107541763926,43.38431494432159,FR,RTE,Polygon,Poste électrique de Issel,FR,400000;63000,RTE,,,ISSEL,POINT (1.983107541763926 43.38431494432159),False,400.0
130595758,3.481550988075288,43.386429050373394,FR,RTE,Polygon,Poste électrique de Florensac,FR,225000;63000,RTE,,,FLORENSAC,POINT (3.481550988075288 43.386429050373394),False,220.0
81758476,6.32642301292458,48.35379543297753,FR,RTE,Polygon,Poste électrique de Vincey,FR,400000,RTE,,,"VINCEY, TR 400/225kV 765 VINCEY, TR 400/225kV 766 VINCEY",POINT (6.32642301292458 48.35379543297753),False,400.0
129378915,6.703650244433096,49.138535647845536,FR,RTE,Polygon,Poste électrique de Saint-Avold,FR,400000;225000;63000,RTE,,,"ST-AVOLD, St Avold, TR 400/225kV 761 ST-AVOLD",POINT (6.703650244433096 49.138535647845536),False,400.0
1075712995,4.660379365652791,43.88502716549821,FR,RTE,Polygon,Poste électrique de Les Agasses,FR,400000,RTE,,,AGASSES (LES),POINT (4.660379365652791 43.88502716549821),False,400.0
823662703,5.260250697953139,45.797381922578936,FR,RTE,Polygon,Poste électrique de Saint-Vulbas Est,FR,225000;63000,RTE,,,ST-VULBAS-EST,POINT (5.260250697953139 45.797381922578936),False,220.0
112145777,0.1055195377818412,48.37461656931116,FR,RTE,Polygon,Poste électrique de Champfleur,FR,225000;90000,RTE,,,CHAMPFLEUR,POINT (0.1055195377818412 48.37461656931116),False,220.0
16287586,1.5115386311810697,43.55262119981539,FR,RTE,Polygon,Poste électrique de Saint-Orens,FR,225000,RTE,,,ST-ORENS,POINT (1.5115386311810697 43.55262119981539),False,220.0
137355542,3.3614911795871314,46.53525729622632,FR,RTE,Polygon,Poste électrique de Séminaire,FR,225000;63000;20000,RTE,,,SEMINAIRE,POINT (3.3614911795871314 46.53525729622632),False,220.0
105515586,-0.6820200896708515,45.257764854453455,FR,RTE,Polygon,Poste électrique de Braud,FR,400000;225000,RTE,,,"BRAUD, TR 400/225kV 761 BRAUD",POINT (-0.6820200896708515 45.257764854453455),False,400.0
147398276,6.011474144112048,49.21296969164864,FR,RTE,Polygon,Poste électrique de Montois,FR,225000,RTE,,,MONTOIS,POINT (6.011474144112048 49.21296969164864),False,220.0
183105308,6.554283833951005,45.49395157068216,FR,RTE,Polygon,Poste électrique de Contamine,FR,225000;63000,RTE,,,CONTAMINE,POINT (6.554283833951005 45.49395157068216),False,220.0
24990664,2.2864032357940203,48.582683412790665,FR,RTE,Polygon,Poste électrique des Loges,FR,225000,RTE,,,LOGES (LES),POINT (2.2864032357940203 48.582683412790665),False,220.0
27768969,5.353815907738554,43.39621655967524,FR,RTE,Polygon,Poste électrique de Septemes,FR,225000;63000,RTE,,,SEPTEMES,POINT (5.353815907738554 43.39621655967524),False,220.0
549628132,1.9597922281984563,43.90560138628059,FR,RTE,Polygon,Poste électrique de Brens,FR,225000;63000,RTE,,,BRENS (CNR),POINT (1.9597922281984563 43.90560138628059),False,220.0
147580996,1.7217730643993516,50.4556895553581,FR,RTE,Polygon,Poste électrique de Sorrus,FR,225000;90000,RTE + ENEDIS,,,SORRUS,POINT (1.7217730643993516 50.4556895553581),False,220.0
183818442,5.045178673290791,44.034874905847765,FR,RTE,Polygon,Terradou,FR,225000;63000;20000,RTE,,,TERRADOU,POINT (5.045178673290791 44.034874905847765),False,220.0
118216361,2.6746006205953035,49.31128967634768,FR,RTE,Polygon,Poste électrique de Moru,FR,225000;63000,RTE,,,MORU,POINT (2.6746006205953035 49.31128967634768),False,220.0
1604500,1.4939208467206844,43.61637600039548,FR,RTE,MultiPolygon,Poste Électrique de Balma,FR,225000;63000,RTE,,,BALMA (POSTE),POINT (1.4939208467206844 43.61637600039548),False,220.0
121297422,6.475146630571678,43.51007304351553,FR,RTE,Polygon,Poste électrique de Trans en Provence,FR,225000;63000;400000,RTE,,,"TRANS, TR 400/225kV 761 TRANS, TR 400/225kV 762 TRANS",POINT (6.475146630571678 43.51007304351553),False,400.0
43852864,3.1204377273043185,45.77118329647383,FR,RTE,Polygon,Poste source de la Sarre,FR,225000,RTE,,,SARRE,POINT (3.1204377273043185 45.77118329647383),False,220.0
81228088,3.7409523113776846,47.88650859660898,FR,RTE,Polygon,Poste électrique de Serein,FR,400000;225000,RTE,,,"SEREIN, TR 400/225kV 761 SEREIN, TR 400/225kV 762 SEREIN",POINT (3.7409523113776846 47.88650859660898),False,400.0
82825446,4.434041761300093,49.45354372479471,FR,RTE,Polygon,Poste électrique de Seuil,FR,400000,RTE,,,SEUIL,POINT (4.434041761300093 49.45354372479471),False,400.0
823872758,2.903556399430289,50.04587597417834,FR,RTE,Polygon,Le Transloy,FR,225000,RTE,,,TRAN5 / GAVRE PERTA 1,POINT (2.903556399430289 50.04587597417834),False,220.0
110602441,2.390334633547344,43.2113837749695,FR,RTE,Polygon,Poste électrique de Moreau,FR,225000,RTE,,,MOREAU,POINT (2.390334633547344 43.2113837749695),False,220.0
133181704,4.9271011925274895,44.91797786621377,FR,RTE,Polygon,Valence,FR,225000;63000;20000,RTE,,,VALENCE,POINT (4.9271011925274895 44.91797786621377),False,220.0
24025291,5.023123495057105,45.838444542938426,FR,RTE,Polygon,Poste électrique de La Boisse,FR,400000;225000;63000,RTE,,,"BOISSE (LA), TR 400/225kV 761 BOISSE (LA), TR 400/225kV 762 BOISSE (LA)",POINT (5.023123495057105 45.838444542938426),False,400.0
85955250,0.1957160546195786,49.21124264418571,FR,RTE,Polygon,Poste électrique de Coquainvilliers,FR,225000;90000,RTE,,,COQUAINVILLIERS,POINT (0.1957160546195786 49.21124264418571),False,220.0
180569105,3.4779868198839163,49.34318894860307,FR,RTE,Polygon,Poste électrique de Long-champ,FR,225000,RTE,,,LONG-CHAMP (LE),POINT (3.4779868198839163 49.34318894860307),False,220.0
207479669,0.0115129522737118,42.82146296080663,FR,RTE,Polygon,Pragneres,FR,225000;63000,RTE,,,PRAGNERES,POINT (0.0115129522737118 42.82146296080663),False,220.0
69332224,6.940222062382811,43.65568600461651,FR,RTE,Polygon,Poste électrique de Plan de Grasse,FR,225000,RTE,,,PLAN-DE-GRASSE,POINT (6.940222062382811 43.65568600461651),False,220.0
129581885,2.21164390616428,50.85078290846497,FR,RTE,Polygon,Poste électrique de Holque,FR,225000;90000,RTE,,,HOLQUE,POINT (2.21164390616428 50.85078290846497),False,220.0
7256179554,-0.0837722,44.7188414,FR,RTE,Point,,FR,225000,,,Y-junction at 0.7 km from the station,PIQUAGE A FONCROSE,POINT (-0.0837722 44.7188414),False,220.0
130459448,2.981688487125638,43.19682740317271,FR,RTE,Polygon,Poste électrique de Livière,FR,225000;63000,RTE,,,LIVIERE,POINT (2.981688487125638 43.19682740317271),False,220.0
101108382,5.486185463423383,43.46657748161343,FR,RTE,Polygon,Poste électrique de La Palun,FR,225000;63000,RTE,,,PALUN (LA),POINT (5.486185463423383 43.46657748161343),False,220.0
89022080,1.7627504811047128,48.97139507572108,FR,RTE,Polygon,Poste électrique de Porcheville,FR,225000;90000;63000,RTE,,,PORCHEVILLE,POINT (1.7627504811047128 48.97139507572108),False,220.0
138610604,-0.6366033331683538,44.890914106620734,FR,RTE,Polygon,Poste électrique de Bruges,FR,225000,RTE,,,BRUGES,POINT (-0.6366033331683538 44.890914106620734),False,220.0
136416550,2.999461434366685,45.7653315159256,FR,RTE,Polygon,Poste électrique d'Enval,FR,225000;63000;20000,RTE,,,ENVAL,POINT (2.999461434366685 45.7653315159256),False,220.0
122061929,5.059902941434284,47.352616929083744,FR,RTE,Polygon,Poste électrique de Champs-Regnaud,FR,250000;225000,RTE,,,CHAMPS-REGNAUD,POINT (5.059902941434284 47.352616929083744),False,220.0
110086345,4.642847137153922,44.01497155555933,FR,RTE,Polygon,Poste électrique de Tavel,FR,400000;225000,RTE,,,"TAVEL, TR 400/225kV 763 TAVEL, TR 400/225kV 764 TAVEL",POINT (4.642847137153922 44.01497155555933),False,400.0
733773994,5.3884416537990445,43.31047523777598,FR,RTE,Polygon,Belle-de-mai,FR,225000,Enedis,,,BELLE-DE-MAI,POINT (5.3884416537990445 43.31047523777598),False,220.0
118244194,0.1481989297050002,49.4777313174629,FR,RTE,Polygon,Poste électrique du Havre,FR,400000,RTE,,,"HAVRE (LE) (POSTE), TR 400/225kV 762 HAVRE (LE) (POSTE), TR 400/225kV 763 HAVRE (LE) (POSTE)",POINT (0.1481989297050002 49.4777313174629),False,400.0
129830455,3.7061130154081896,43.44586258661982,FR,RTE,Polygon,Poste électrique de Balaruc,FR,225000,RTE,,,BALARUC,POINT (3.7061130154081896 43.44586258661982),False,220.0
129624451,3.5057224771446003,50.31162476441257,FR,RTE,Polygon,Poste électrique de Famars,FR,225000,RTE,,,FAMARS,POINT (3.5057224771446003 50.31162476441257),False,220.0
71933086,3.2951427185568893,46.27305908210421,FR,RTE,Polygon,Poste électrique de Bayet,FR,400000;225000;63000,RTE,,,"BAYET, TR 400/225kV 761 BAYET, TR 400/225kV 762 BAYET, TR 400/225kV 763 BAYET",POINT (3.2951427185568893 46.27305908210421),False,400.0
85719389,1.2274810268706504,49.9685782310354,FR,RTE,Polygon,Poste électrique de Penly,FR,400000,RTE,,,PENLY (POSTE EVACUATION),POINT (1.2274810268706504 49.9685782310354),False,400.0
199229562,6.056997510518131,45.86517405945234,FR,RTE,Polygon,Poste électrique de Montagny-Les Lanches,FR,400000;63000,RTE,,,MONTAGNY-LES-LANCHES,POINT (6.056997510518131 45.86517405945234),False,400.0
207292011,6.179252577534951,49.28407457817683,FR,RTE,Polygon,Richemont,FR,225000,RTE,,,RICHEMONT,POINT (6.179252577534951 49.28407457817683),False,220.0
547443051,2.713582525426294,50.66333654386319,FR,RTE,Polygon,Poste électrique des Crechets,FR,225000;90000,RTE,,,CRECHETS (LES),POINT (2.713582525426294 50.66333654386319),False,220.0
121161175,5.101025555912186,43.67350367860297,FR,RTE,Polygon,Poste électrique de Roquerousse,FR,225000;63000,RTE,,,ROQUEROUSSE,POINT (5.101025555912186 43.67350367860297),False,220.0
416438054,6.732626550217384,43.43742045805093,FR,RTE,Polygon,Poste électrique de Fréjus,FR,225000;63000;20000,RTE,,,FREJUS,POINT (6.732626550217384 43.43742045805093),False,220.0
113020114,-0.5183613233138787,43.85974720680712,FR,RTE,Polygon,Poste électrique de Naoutot,FR,225000,RTE,,,NAOUTOT,POINT (-0.5183613233138787 43.85974720680712),False,220.0
36805588,2.250021749287392,49.93963607395799,FR,RTE,Polygon,Poste électrique d’Argœuves,FR,400000;225000;90000,RTE,,,"ARGOEUVES, TR 400/225kV 761 ARGOEUVES, TR 400/225kV 763 ARGOEUVES",POINT (2.250021749287392 49.93963607395799),False,400.0
104240116,4.709232399507036,44.49552179616459,FR,RTE,Polygon,Poste électrique de Châteauneuf-du Rhône,FR,225000;63000,RTE,,,CHATEAUNEUF-DU-RHONE,POINT (4.709232399507036 44.49552179616459),False,220.0
135855287,3.0724148135584275,44.92146347942387,FR,RTE,Polygon,Poste électrique de Grandval,FR,225000,RTE,,,GRANDVAL,POINT (3.0724148135584275 44.92146347942387),False,220.0
146534506,5.9213348987608665,44.212589798295824,FR,RTE,Polygon,Poste électrique de Sisteron,FR,225000;63000;20000,RTE,,,SISTERON,POINT (5.9213348987608665 44.212589798295824),False,220.0
120553316,5.289869570012309,47.92348889146982,FR,RTE,Polygon,Poste électrique de Rolampont,FR,225000;63000,RTE,,,ROLAMPONT,POINT (5.289869570012309 47.92348889146982),False,220.0
584362062,-0.7977558245576329,44.72014102422755,FR,RTE,Polygon,Poste électrique de Cestas,FR,225000,RTE,,,CESTAS,POINT (-0.7977558245576329 44.72014102422755),False,220.0
142505460,-1.4119844284079404,46.63432244916551,FR,RTE,Polygon,Poste de Sirmière,FR,225000;90000,RTE,,,SIRMIERE,POINT (-1.4119844284079404 46.63432244916551),False,220.0
620325313,5.723857399015211,43.25069501797458,FR,RTE,Polygon,Poste électrique du Castellet,FR,225000,RTE,,,CASTELLET (LE),POINT (5.723857399015211 43.25069501797458),False,220.0
85605950,3.082279533140677,50.52484805919222,FR,RTE,Polygon,Poste électrique d’Avelin,FR,400000;225000,RTE,,,"AVELIN, TR 400/225kV 761 AVELIN, TR 400/225kV 762 AVELIN, TR 400/225kV 763 AVELIN",POINT (3.082279533140677 50.52484805919222),False,400.0
147580998,2.4515122304184254,49.482877960205926,FR,RTE,Polygon,Poste électrique de Valescourt,FR,225000,RTE,,,VALESCOURT,POINT (2.4515122304184254 49.482877960205926),False,220.0
85827397,0.7355471588321016,49.34348974267446,FR,RTE,Polygon,Poste électrique de Rougemontier,FR,400000;225000,RTE,,,"ROUGEMONTIER, TR 400/225kV 762 ROUGEMONTIER, TR 400/225kV 763 ROUGEMONTIER, TR 400/225kV 765 ROUGEMONTIER",POINT (0.7355471588321016 49.34348974267446),False,400.0
81665271,6.097581672005587,48.857283878401695,FR,RTE,Polygon,Poste électrique de Bezaumont,FR,400000;225000,RTE,,,"BEZAUMONT, TR 400/225kV 761 BEZAUMONT, TR 400/225kV 762 BEZAUMONT",POINT (6.097581672005587 48.857283878401695),False,400.0
111449797,-0.5241749388713943,44.82095255626393,FR,RTE,Polygon,Poste électrique de Floirac,FR,225000;90000;63000;20000,RTE,,,FLOIRAC,POINT (-0.5241749388713943 44.82095255626393),False,220.0
147580984,3.863788937074948,50.22939578779708,FR,RTE,Polygon,Poste électrique de Pont-sur-Sambre,FR,225000,RTE,,,PONT-SUR-SAMBRE,POINT (3.863788937074948 50.22939578779708),False,220.0
128106453,4.833394432267055,45.3352773105664,FR,RTE,Polygon,Poste électrique de Gampaloup,FR,225000;63000,RTE,,,GAMPALOUP,POINT (4.833394432267055 45.3352773105664),False,220.0
1104551763,-1.9662246,47.3369361,FR,RTE,Point,,FR,225000,,,Y-junction at 19.93 km from the station,PIQUAGE A PLUVIGNER,POINT (-1.9662246 47.3369361),False,220.0
118133021,4.786765256266516,45.57191835853551,FR,RTE,Polygon,Poste électrique de Givors,FR,225000,RTE,,,GIVORS,POINT (4.786765256266516 45.57191835853551),False,220.0
133667044,2.406798388907213,48.82084527456946,FR,RTE,Polygon,Poste électrique de Charenton,FR,225000;63000;20000,RTE,,,CHARENTON,POINT (2.406798388907213 48.82084527456946),False,220.0
467775702,-0.8551681720482887,47.31048464286888,FR,RTE,Polygon,Poste électrique des Galoreaux,FR,400000;225000,RTE,,,"GALOREAUX (LES), TR 400/225kV 761 GALOREAUX (LES)",POINT (-0.8551681720482887 47.31048464286888),False,400.0
27558020,-0.6666384020028564,44.788110883549216,FR,RTE,Polygon,Groupement de postes de Pessac,FR,225000;63000;20000,RTE,,,PESSAC,POINT (-0.6666384020028564 44.788110883549216),False,220.0
47660196,7.519184976122037,47.77415265505946,FR,RTE,Polygon,Poste électrique de Ottmarsheim,FR,225000,RTE,,,OTTMARSHEIM,POINT (7.519184976122037 47.77415265505946),False,220.0
148059532,1.5248566356045807,50.0067459723991,FR,RTE,Polygon,Poste électrique de Beauchamps,FR,225000;90000,RTE,,,BEAUCHAMPS,POINT (1.5248566356045807 50.0067459723991),False,220.0
129740666,3.457538902434115,43.606486128236,FR,RTE,Polygon,Poste électrique de Fouscais,FR,225000;63000,RTE,,,FOUSCAIS,POINT (3.457538902434115 43.606486128236),False,220.0
120707003,4.13769568463643,48.34711693277479,FR,RTE,Polygon,Poste électrique de Creney-prés-Troyes 400kV,FR,400000,RTE,,,"CRENEY, TR 400/225kV 765 CRENEY, TR 400/225kV 766 CRENEY, TR 400/225kV 768 CRENEY",POINT (4.13769568463643 48.34711693277479),False,400.0
222188543,-1.3612980699608652,49.20292481021397,FR,RTE,Polygon,Poste électrique de Taute,FR,400000;90000,RTE,,,TAUTE,POINT (-1.3612980699608652 49.20292481021397),False,400.0
34387620,0.2740565947056205,49.55198526406821,FR,RTE,Polygon,Poste électrique de Sainneville,FR,225000;90000,RTE,,,SAINNEVILLE,POINT (0.2740565947056205 49.55198526406821),False,220.0
139593701,7.007809339400556,43.58412441549424,FR,RTE,Polygon,Poste électrique de Mougins,FR,225000;63000,RTE,,,MOUGINS,POINT (7.007809339400556 43.58412441549424),False,220.0
74699439,3.2547902180112773,45.55486141186429,FR,RTE,Polygon,Poste électrique d'Issoire,FR,225000;63000;20000,RTE,,Duplicated OSM name: 74699439 477926841 ,ISSOIRE,POINT (3.2547902180112773 45.55486141186429),False,220.0
147174234,-2.45414917168687,48.50659132873588,FR,RTE,Polygon,Poste électrique de La Doberie,FR,225000;63000,RTE,,,DOBERIE,POINT (-2.45414917168687 48.50659132873588),False,220.0
28525395,0.1837732034032952,47.92149816896828,FR,RTE,Polygon,Poste électrique de Arnage,FR,225000,RTE,,,ARNAGE,POINT (0.1837732034032952 47.92149816896828),False,220.0
130549366,4.408672269629151,45.46162054945631,FR,RTE,Polygon,Poste électrique du Soleil,FR,225000;63000,RTE,,,SOLEIL (LE),POINT (4.408672269629151 45.46162054945631),False,220.0
109817708,1.672188296784515,43.62955137980047,FR,RTE,Polygon,Poste électrique de Verfeil,FR,400000;225000;63000,RTE,,,"VERFEIL, TR 400/225kV 761 VERFEIL, TR 400/225kV 762 VERFEIL",POINT (1.672188296784515 43.62955137980047),False,400.0
107121899,5.702935825337908,45.19698103203752,FR,RTE,Polygon,Poste électrique du Confluent,FR,225000,RTE,,,CONFLUENT,POINT (5.702935825337908 45.19698103203752),False,220.0
146360244,-3.3117163915584817,47.82518493411139,FR,RTE,Polygon,Poste électrique de Poteau-Rouge,FR,225000;63000,RTE,,,POTEAU-ROUGE,POINT (-3.3117163915584817 47.82518493411139),False,220.0
92316708,1.5592797339665716,49.02249122069813,FR,RTE,Polygon,Poste électrique de Bonnières,FR,225000,RTE,,,BONNIERES,POINT (1.5592797339665716 49.02249122069813),False,220.0
118121876,4.117042841686418,46.08309172174259,FR,RTE,Polygon,Poste électrique de Grépilles,FR,400000;63000,RTE,,,GREPILLES,POINT (4.117042841686418 46.08309172174259),False,400.0
164310983,4.511811489507886,48.83871518003745,FR,RTE,Polygon,Poste électrique de la Chaussée,FR,225000;63000;20000,RTE,,,CHAUSSEE (LA),POINT (4.511811489507886 48.83871518003745),False,220.0
118079877,7.306425645730387,48.08351871761663,FR,RTE,Polygon,Poste électrique de Logelbach,FR,400000,RTE,,,"LOGELBACH, TR 400/225kV 766 LOGELBACH, TR 400/225kV 767 LOGELBACH",POINT (7.306425645730387 48.08351871761663),False,400.0
85867971,-1.187484376456129,49.161362540373695,FR,RTE,Polygon,Poste électrique de Terrette,FR,400000;90000,RTE,,,TERRETTE,POINT (-1.187484376456129 49.161362540373695),False,400.0
98890904,2.677401396763853,43.24104518562612,FR,RTE,Polygon,Poste électrique de La Gaudière,FR,400000;225000,RTE,,,"GAUDIERE (LA), TR 400/225kV 761 GAUDIERE (LA), TR 400/225kV 762 GAUDIERE (LA)",POINT (2.677401396763853 43.24104518562612),False,400.0
81641090,6.276941809559781,49.19774007233576,FR,RTE,Polygon,Poste électrique de Vigy,FR,400000;225000,RTE,,,"VIGY, Vigy, TR 400/225kV 761 VIGY, TR 400/225kV 763 VIGY",POINT (6.276941809559781 49.19774007233576),False,400.0
46172440,2.414612897623849,48.78569553663022,FR,RTE,Polygon,Arrighi,FR,225000;63000,RTE,,,ARRIGHI,POINT (2.414612897623849 48.78569553663022),False,220.0
147398279,6.022081281632252,48.95083450859975,FR,RTE,Polygon,Poste électrique de Vandières,FR,225000,RTE,,,VANDIERES,POINT (6.022081281632252 48.95083450859975),False,220.0
105913481,-3.867477810366308,48.35461226564442,FR,RTE,Polygon,Poste électrique de Brennilis,FR,225000;63000,RTE,,,BRENNILIS,POINT (-3.867477810366308 48.35461226564442),False,220.0
118387084,3.592072108716258,48.56095686740401,FR,RTE,Polygon,Poste électrique de Barbuise,FR,225000;63000,RTE,,,BARBUISE,POINT (3.592072108716258 48.56095686740401),False,220.0
405909509,5.891941087949104,43.131947292506126,FR,RTE,Polygon,Escaillon,FR,225000,RTE,,,ESCAILLON (L ),POINT (5.891941087949104 43.131947292506126),False,220.0
146449309,6.712248427196863,45.2147585039496,FR,RTE,Polygon,Poste électrique de Aussois,FR,225000;63000,RTE,,,AUSSOIS,POINT (6.712248427196863 45.2147585039496),False,220.0
118213015,5.480837385421024,43.32087643224695,FR,RTE,Polygon,Enco-de-Botte,FR,225000,RTE,,,ENCO-DE-BOTTE,POINT (5.480837385421024 43.32087643224695),False,220.0
35171597,1.1051508175005595,49.36867613362774,FR,RTE,Polygon,Poste électrique de Saint-Étienne-du-Rouvray,FR,225000,RTE,,,ST ETIENNE DU ROUVRAY,POINT (1.1051508175005595 49.36867613362774),False,220.0
82306874,2.214151787803937,45.24627070286667,FR,RTE,Polygon,Poste électrique de Le Breuil,FR,400000;225000,RTE,,"Manually corrected. In FR, 2 substations with almost the same official name by RTE. This substation is Le Breuil and not Breuil","BREUIL (LE), TR 400/225kV 762 BREUIL (LE)",POINT (2.214151787803937 45.24627070286667),False,400.0
122752897,5.209880267366347,46.23238359746084,FR,RTE,Polygon,Poste électrique de Fleyriat,FR,225000;63000,RTE,,,FLEYRIAT,POINT (5.209880267366347 46.23238359746084),False,220.0
156953619,4.773227923277988,46.288070886909765,FR,RTE,Polygon,Poste électrique de Mâcon,FR,225000;63000,RTE,,,MACON,POINT (4.773227923277988 46.288070886909765),False,220.0
142420422,-0.2318769264087285,44.81332651720499,FR,RTE,Polygon,Poste électrique de Grézillac,FR,225000;63000;20000,RTE,,,GREZILLAC,POINT (-0.2318769264087285 44.81332651720499),False,220.0
138278216,1.92107450387954,46.196708535725485,FR,RTE,Polygon,Poste électrique de Saint-Feyre,FR,225000;90000,RTE,,,STE-FEYRE,POINT (1.92107450387954 46.196708535725485),False,220.0
129440971,3.138956741709402,50.36252823298378,FR,RTE,Polygon,Poste électrique de Dechy,FR,150000;225000,RTE,,Duplicated OSM name: 129440971 129440972 ,DECHY,POINT (3.138956741709402 50.36252823298378),False,220.0
