ags,name,type,nuts3,area_km2,hh_mwh,cts_mwh,industry_mwh,total_mwh,total_gwh,density_mwh_per_km2
07339065,Welgesheim,Gemeinde,DEB3J,2.000987039453117,1124.5838216900759,1040.6596558923081,1594.5591501575693,3759.8026277399536,3.7598026277399534,1878.9740031337396
07331067,Wahlheim,Gemeinde,DEB3B,3.18474656849935,1123.9322311596325,1040.0566915208515,1593.6352531367884,3757.6241758172723,3.757624175817272,1179.8816938792909
01057089,Wittmoldt,Gemeinde,DEF0A,5.814356213392513,1122.8523481796708,1039.057396822979,1592.1040757771452,3754.0138207797954,3.7540138207797953,645.6456541367345
01061080,Oeschebüttel,Gemeinde,DEF0E,5.528914116021352,1122.1557011242655,1038.4127383538,1591.116292638887,3751.684732116952,3.751684732116952,678.5572453089021
13071018,Briggow,Gemeinde,DE80J,14.40182195650302,1121.8888264931124,1038.1657797398957,1590.7378883111305,3750.7924945441387,3.7507924945441387,260.4387490605312
07231108,Plein,Gemeinde,DEB22,7.188323637344399,1121.599422353892,1037.897972924495,1590.3275391585003,3749.824934436887,3.749824934436887,521.6549954645885
07134088,Sulzbach,Gemeinde,DEB15,6.623680201493556,1121.2544347801822,1037.578730692112,1589.8383776733974,3748.671543145692,3.748671543145692,565.9499597067525
07143212,Borod,Gemeinde,DEB1B,3.39851159798875,1121.0130893706648,1037.3553961340485,1589.4961714957199,3747.864657000433,3.747864657000433,1102.7959001871382
07141502,Diethardt,Gemeinde,DEB1A,4.347847214670431,1120.8800031494306,1037.23224172037,1589.3074671521797,3747.41971202198,3.7474197120219803,861.9023454590358
16065046,Mönchpfiffel-Nikolausrieth,Gemeinde,DEG0A,9.249498641983077,1120.5603345468005,1036.9364289836058,1588.8542057006862,3746.350969231092,3.7463509692310923,405.0328687250751
07232260,Lichtenborn,Gemeinde,DEB23,11.50745925716654,1120.087680655706,1036.4990477709491,1588.1840248103251,3744.77075323698,3.74477075323698,325.42116113987856
01054084,Mildstedt,Gemeinde,DEF07,8.755672325318118,1119.744997626957,1036.1819381025566,1587.698130963595,3743.6250666931087,3.7436250666931086,427.5656885728752
07233041,Lissendorf,Gemeinde,DEB24,10.296587679953202,1119.6715442320124,1036.1139663042504,1587.5939806274807,3743.3794911637438,3.743379491163744,363.55534547157447
01061045,Huje,Gemeinde,DEF0E,5.5148647470459515,1119.304222667174,1035.7740567964913,1587.073151543011,3742.151431006676,3.742151431006676,678.5572453089021
01051045,Hellschen-Heringsand-Unterschaar,Gemeinde,DEF05,7.452611605747488,1118.8087948456346,1035.315601200439,1586.370679258737,3740.4950753048106,3.7404950753048105,501.90393290053163
09677172,Rechtenbach,Gemeinde,DE26A,7.1895659417847595,1118.4793207775163,1035.010714749341,1585.903514535281,3739.3935500621383,3.7393935500621382,520.1139512928454
03358012,Hademstorf,Gemeinde,DE938,9.200672570712385,1118.2931002949965,1034.8383913177586,1585.639470567533,3738.770962180288,3.738770962180288,406.3584410211007
07141010,Berghausen,Gemeinde,DEB1A,4.3374922821324615,1118.2104896539681,1034.7619456499422,1585.522336076524,3738.494771380434,3.738494771380434,861.9023454590357
13071117,Pragsdorf,Gemeinde,DE80J,14.349252828205772,1117.793739230314,1034.3762960041718,1584.9314212967147,3737.1014565312003,3.7371014565312004,260.43874906053117
09472121,Bischofsgrün,Gemeinde,DE246,8.370037417260436,1117.7840877888564,1034.3673648195413,1584.9177364170394,3737.069189025437,3.737069189025437,446.48177812430885
01054136,Tinningstedt,Gemeinde,DEF07,8.738386229926165,1117.5343142979714,1034.1362311414057,1584.563579974735,3736.234125414112,3.736234125414112,427.5656885728752
07337078,Völkersweiler,Gemeinde,DEB3H,3.9656010174996403,1117.2796638268367,1033.900584436773,1584.2025084111847,3735.3827566747946,3.7353827566747944,941.9461867674219
07233035,Jünkerath,Gemeinde,DEB24,10.270995784624654,1116.888630333447,1033.5387325473691,1583.648057935485,3734.075420816301,3.734075420816301,363.55534547157447
03255022,Holzen,Gemeinde,DE926,6.636975366888916,1116.7188201428548,1033.3815947590604,1583.4072822921087,3733.5076971940243,3.733507697194024,562.5314982815895
16075119,Volkmannsdorf,Gemeinde,DEG0K,9.500701081267325,1115.8404311987133,1032.5687572286622,1582.1618054310147,3730.57099385839,3.73057099385839,392.66270583062686
09679128,Erlabrunn,Gemeinde,DE26C,4.11594627945149,1113.1916779528287,1030.1176721354545,1578.4061105301319,3721.715460618415,3.721715460618415,904.21866757561
13072092,Sarmstorf,Gemeinde,DE80K,10.964441561618548,1112.936877602146,1029.881886736314,1578.044826450804,3720.8635907892644,3.7208635907892647,339.3573279476714
07143012,Ebernhahn,Gemeinde,DEB1B,3.3722823490660954,1112.361263264184,1029.3492286922303,1577.2286568671275,3718.9391488235415,3.7189391488235413,1102.7959001871382
01057020,Fiefbergen,Gemeinde,DEF0A,5.75871769727987,1112.1075922387786,1029.1144883403622,1576.8689740699099,3718.0910546490513,3.7180910546490513,645.6456541367345
16064043,Marolterode,Gemeinde,DEG09,6.342355162424759,1111.8615180663214,1028.8867779121167,1576.5200629298563,3717.268358908295,3.717268358908295,586.1022070998525
07140050,Henau,Gemeinde,DEB19,6.5899053990491145,1111.500281391573,1028.5524991981692,1576.0078616746143,3716.060642264357,3.716060642264357,563.9019708538704
09673161,Salz,Gemeinde,DE266,8.734185357635514,1111.4074369602947,1028.466583455795,1575.8762165854923,3715.7502370015823,3.7157502370015822,425.4260798064281
07143214,Bretthausen,Gemeinde,DEB1B,3.3679769666008395,1110.941115073089,1028.0350617094261,1575.2150139096047,3714.1911906921196,3.7141911906921194,1102.7959001871382
16074064,Oberbodnitz,Gemeinde,DEG0J,6.443402906036138,1110.4082066051794,1027.5419225301684,1574.4593974252582,3712.4095265606065,3.7124095265606067,576.1566645293661
07233055,Oberstadtfeld,Gemeinde,DEB24,10.207716603034648,1110.007525527574,1027.1711430255164,1573.8912675390977,3711.069936092188,3.711069936092188,363.55534547157447
09478453,Neuensorger Forst,Gemeindefreies Gebiet,DE24C,5.305872138150545,1109.7900051295815,1026.9698554930467,1573.5828430941842,3710.3427037168126,3.7103427037168126,699.2898824377094
07140504,Zilshausen,Gemeinde,DEB19,6.577378614684025,1109.3874249082708,1026.59731857183,1573.0120203923202,3708.9967638724215,3.7089967638724217,563.9019708538704
07134026,Fohren-Linden,Gemeinde,DEB15,6.552205736453096,1109.1552605353136,1026.3824798983528,1572.682832102315,3708.2205725359813,3.708220572535981,565.9499597067523
13071144,Torgelow am See,Gemeinde,DE80J,14.231778173612355,1108.6425705252336,1025.9080503367838,1571.9558835805558,3706.5065044425733,3.706506504442573,260.4387490605312
07143066,Schenkelberg,Gemeinde,DEB1B,3.3596617555184314,1108.1983083485875,1025.4969420539173,1571.3259595987445,3705.0212100012495,3.7050212100012496,1102.7959001871382
01061054,Krempdorf,Gemeinde,DEF0E,5.455798681321256,1107.316096064903,1024.6805665078227,1570.075061584567,3702.071724157292,3.702071724157292,678.5572453089021
13076079,Kuhstorf,Gemeinde,DE80O,15.112917953699858,1106.8644259199373,1024.2626030900908,1569.4346337670747,3700.561662777103,3.700561662777103,244.86083191308217
07134008,Berschweiler bei Baumholder,Gemeinde,DEB15,6.535469075523609,1106.3220840050867,1023.7607344524713,1568.6656414997544,3698.7484599573127,3.698748459957313,565.9499597067525
07235091,Naurath (Eifel),Gemeinde,DEB25,5.065559602615469,1106.094612403463,1023.5502383435042,1568.3431071392401,3697.9879578862074,3.697987957886207,730.025554526463
01061114,Winseldorf,Gemeinde,DEF0E,5.445111781412106,1105.1470687642898,1022.6734069162104,1566.999575113548,3694.820050794048,3.6948200507940476,678.5572453089021
09678196,Wipfeld,Gemeinde,DE26B,4.965182954009405,1104.7745875727014,1022.3287228284684,1566.4714301403951,3693.574740541565,3.693574740541565,743.8949933474231
13072072,Mönchhagen,Gemeinde,DE80K,10.875872950715824,1103.9467915391504,1021.5627026183182,1565.2976894958101,3690.807183653279,3.690807183653279,339.3573279476715
07340203,Bechhofen,Gemeinde,DEB3K,6.693691987492482,1103.7122957964878,1021.345706557945,1564.9651955323352,3690.023197886768,3.690023197886768,551.2687474687768
07140104,Niederburg,Gemeinde,DEB19,6.54051847619469,1103.1703319726212,1020.8441877955573,1564.1967393641603,3688.211259132339,3.688211259132339,563.9019708538704
07232313,Steinborn,Gemeinde,DEB23,11.31727551741439,1101.5759953916674,1019.3688315564658,1561.936112868778,3682.8809398169115,3.6828809398169113,325.4211611398786
16075125,Wilhelmsdorf,Gemeinde,DEG0K,9.377627368711238,1101.3856427243566,1019.1926843120933,1561.6662098330464,3682.244536869496,3.6822445368694963,392.66270583062686
07141043,Flacht,Gemeinde,DEB1A,4.271555088689933,1101.2118054904245,1019.0318200060658,1561.4197242028426,3681.6633496993327,3.6816633496993325,861.9023454590357
01059067,Oersberg,Gemeinde,DEF0C,7.103825584543452,1101.074477500057,1018.9047403731863,1561.2250054105277,3681.204223283771,3.681204223283771,518.2002541410023
07235080,Lorscheid,Gemeinde,DEB25,5.038571887643369,1100.2016867499365,1018.0970832611364,1559.987466287225,3678.286236298298,3.6782862362982978,730.025554526463
16069046,Schweickershausen,Gemeinde,DEG0E,9.805244610806387,1100.1892827890067,1018.0856049689312,1559.9698785814269,3678.244766339365,3.678244766339365,375.1303422135498
07134094,Wilzenberg-Hußweiler,Gemeinde,DEB15,6.4928145137836655,1099.1015336373723,1017.0790311271237,1558.4275476947864,3674.6081124592824,3.6746081124592824,565.9499597067523
07233022,Esch,Gemeinde,DEB24,10.107065874059344,1099.0625638914712,1017.0429695712123,1558.3722920849223,3674.477825547606,3.674477825547606,363.55534547157447
09371111,Ammerthal,Gemeinde,DE234,8.16690845622433,1098.91467410098,1016.9061163322522,1558.1625976058704,3673.983388039102,3.673983388039102,449.86219788456316
16061082,Rustenfelde,Gemeinde,DEG06,6.268376254421324,1098.8083606071114,1016.807736681207,1558.011854592172,3673.6279518804904,3.67362795188049,586.0573460773579
01054002,Ahrenshöft,Gemeinde,DEF07,8.590502954950637,1098.6218252013075,1016.6351218280751,1557.7473640914054,3673.004311120788,3.673004311120788,427.56568857287516
07143007,Caan,Gemeinde,DEB1B,3.325657978139413,1096.98202191529,1015.1176919216122,1555.4222698798899,3667.521983716792,3.667521983716792,1102.7959001871382
16074034,Gumperda,Gemeinde,DEG0J,6.362054642586413,1096.389250993536,1014.5691576358118,1554.5817737968086,3665.5401824261567,3.665540182426157,576.1566645293661
07235060,Kenn,Gemeinde,DEB25,5.019150799437363,1095.960978374778,1014.1728456602435,1553.9745215761795,3664.108345611201,3.664108345611201,730.025554526463
01058045,Eisendorf,Gemeinde,DEF0B,5.4352581552761645,1095.0313594494567,1013.3126012815858,1552.6564051895266,3661.000365920569,3.661000365920569,673.5651299960294
01058136,Rickert,Gemeinde,DEF0B,5.434018129186304,1094.7815336976448,1013.0814192425959,1552.302174645913,3660.1651275861536,3.6601651275861538,673.5651299960294
16064021,Haussömmern,Gemeinde,DEG09,6.24301174303158,1094.4458858181,1012.7708197122702,1551.8262560107364,3659.0429615411067,3.6590429615411066,586.1022070998525
13076147,Warsow,Gemeinde,DE80O,14.935290174113382,1093.8550341610621,1012.2240614624751,1550.9884812731475,3657.0675768966844,3.6570675768966843,244.86083191308217
01058129,Prinzenmoor,Gemeinde,DEF0B,5.4281477099589726,1093.5988312457284,1011.9869781676881,1550.625208482748,3656.2110178961643,3.6562110178961644,673.5651299960293
13074078,Thandorf,Gemeinde,DE80M,9.105751381909325,1091.6249611193416,1010.1604117820781,1547.826437408023,3649.6118103094423,3.6496118103094424,400.80292742894756
03251029,Quernheim,Gemeinde,DE922,6.2265203733056005,1091.1592314283914,1009.7294380382131,1547.1660744133912,3648.054743879996,3.648054743879996,585.889794807381
03354003,Damnatz,Gemeinde,DE934,16.370967151190165,1091.1468810369308,1009.7180093177572,1547.1485626643052,3648.0134530189935,3.6480134530189936,222.8343273386743
08315089,Pfaffenweiler,Gemeinde,DE132,3.579038542040766,1090.3012698673451,1008.9355034593332,1545.949561752204,3645.186335078882,3.6451863350788822,1018.4820007555433
07131079,Trierscheid,Gemeinde,DEB12,4.1181112949638115,1090.181006174067,1008.8242146685373,1545.7790386050167,3644.784259447621,3.644784259447621,885.0621069675705
01057010,Boksee,Gemeinde,DEF0A,5.643162384236939,1089.7918706295611,1008.4641190900415,1545.2272792508702,3643.483268970473,3.6434832689704733,645.6456541367345
13071042,Godendorf,Gemeinde,DE80J,13.987507850506606,1089.6141346117856,1008.2996469541903,1544.9752654943238,3642.8890470602996,3.6428890470602995,260.43874906053117
07135025,Ellenz-Poltersdorf,Gemeinde,DEB16,7.419968938755348,1089.1660772851776,1007.8850267415024,1544.3399603297214,3641.391064356402,3.6413910643564016,490.755567093684
07143277,Nisterau,Gemeinde,DEB1B,3.299125881489169,1088.2303002348422,1007.0190837994068,1543.0131122732846,3638.2624963075336,3.638262496307534,1102.7959001871382
13076141,Uelitz,Gemeinde,DE80O,14.854756737191163,1087.9567955350497,1006.7659898981053,1542.6253071019355,3637.3480925350905,3.6373480925350905,244.86083191308217
07141081,Lohrheim,Gemeinde,DEB1A,4.2200104139803045,1087.9235291784325,1006.7352061054166,1542.5781383873318,3637.2368736711805,3.6372368736711804,861.9023454590357
07235107,Pluwig,Gemeinde,DEB25,4.98194308092932,1087.8364550821648,1006.6546300760341,1542.4546751165037,3636.9457602747025,3.6369457602747026,730.025554526463
01057028,Höhndorf,Gemeinde,DEF0A,5.626204221987939,1086.5169573625956,1005.4336023355361,1540.583745514128,3632.5343052122603,3.63253430521226,645.6456541367345
13072108,Thulendorf,Gemeinde,DE80K,10.700889085985596,1086.185194202052,1005.1265976198091,1540.1133350626108,3631.4251268844723,3.6314251268844724,339.3573279476715
09180133,Spatzenhausen,Gemeinde,DE21D,7.710266534938244,1085.725727600913,1004.7014195709909,1539.4618525684537,3629.8889997403576,3.6298889997403574,470.7864485996568
07233056,Pelm,Gemeinde,DEB24,9.97567844060219,1084.7752315164873,1003.8218560301825,1538.114134239796,3626.711221786466,3.626711221786466,363.5553454715744
13076131,Strohkirchen,Gemeinde,DE80O,14.793689290308349,1083.4842386970238,1002.6272059584395,1536.283622033093,3622.3950666885557,3.6223950666885556,244.86083191308214
07141098,Nievern,Gemeinde,DEB1A,4.201431117223778,1083.1337651460854,1002.3028871501101,1535.7866819235555,3621.2233342197505,3.6212233342197506,861.9023454590357
07333057,Orbis,Gemeinde,DEB3D,5.690796533589571,1082.9600129628761,1002.1421015477374,1535.5403168876621,3620.6424313982757,3.6206424313982755,636.2277073214021
16071049,Lehnstedt,Gemeinde,DEG0G,6.505510200331026,1082.9574820769883,1002.1397595339276,1535.536728318115,3620.633969929031,3.620633969929031,556.5488114590611
01053042,Groß Pampau,Gemeinde,DEF06,4.343889759735882,1082.575227978781,1001.7860318609607,1534.9947262385688,3619.3559860783107,3.6193559860783107,833.2062244365924
07143036,Hübingen,Gemeinde,DEB1B,3.2813491260994416,1082.366564036261,1001.5929398544511,1534.698859454401,3618.658363345113,3.6186583633451126,1102.7959001871382
07140014,Bickenbach,Gemeinde,DEB19,6.411701158493589,1081.443087618925,1000.7383795876593,1533.3894525939943,3615.570919800579,3.6155709198005788,563.9019708538705
07337017,Dernbach,Gemeinde,DEB3H,3.835888425860209,1080.7340708280765,1000.0822744976217,1532.384130278614,3613.2004756043125,3.6132004756043123,941.9461867674219
01053059,Kankelau,Gemeinde,DEF06,4.335164261533844,1080.400677350711,999.773761130508,1531.911408183843,3612.085846665062,3.612085846665062,833.2062244365923
07141111,Pohl,Gemeinde,DEB1A,4.19025315036666,1080.252072458326,999.6362461554671,1531.7006997543447,3611.589018368137,3.611589018368137,861.9023454590356
01054083,Midlum,Gemeinde,DEF07,8.43920172965034,1079.272221439305,998.7295183468191,1530.311358757223,3608.3130985433468,3.6083130985433467,427.56568857287516
01054061,Kampen (Sylt),Gemeinde,DEF07,8.439113900167905,1079.2609891067157,998.719124248005,1530.2954323154918,3608.275545670212,3.608275545670212,427.5656885728751
13075072,Krummin,Gemeinde,DE80N,10.97153698812027,1079.0960627774316,998.5665058537434,1530.0615815500905,3607.7241501812655,3.6077241501812654,328.8257747376349
07337022,Eschbach,Gemeinde,DEB3H,3.8288560269452043,1078.752742837444,998.2488068047977,1529.5747846202546,3606.5763342624964,3.6065763342624964,941.9461867674219
07232027,Dudeldorf,Gemeinde,DEB23,11.07949165034066,1078.4311139529527,997.9511800758643,1529.1187436646305,3605.5010376934474,3.6055010376934473,325.42116113987856
16074032,Großlöbichau,Gemeinde,DEG0J,6.255382887618591,1078.0062329118507,997.5580065751477,1528.516300397404,3604.0805398844027,3.6040805398844027,576.1566645293663
01058081,Holzbunge,Gemeinde,DEF0B,5.350444294077057,1077.9440684550332,997.5004812568956,1528.428156764598,3603.8727064765267,3.6038727064765266,673.5651299960293
01058055,Friedrichsgraben,Gemeinde,DEF0B,5.349577637282907,1077.7694647213445,997.3389076525866,1528.1805843063826,3603.2889566803137,3.6032889566803137,673.5651299960294
07335006,Eulenbis,Gemeinde,DEB3F,4.03215296580891,1077.5347540784219,997.121712729287,1527.8477856335849,3602.504252441294,3.602504252441294,893.4443417670732
01059154,Rabel,Gemeinde,DEF0C,6.951235360137329,1077.4233898417178,997.0186592565145,1527.689881118853,3602.1319302170855,3.6021319302170856,518.2002541410022
16065018,Freienbessingen,Gemeinde,DEG0A,8.892982877722666,1077.3690828331614,996.9684050097903,1527.6128786440338,3601.9503664869853,3.601950366486985,405.0328687250751
07143023,Görgeshausen,Gemeinde,DEB1B,3.264153000628298,1076.694351014825,996.3440263122269,1526.65616934938,3599.6945466764323,3.5996945466764325,1102.7959001871382
13073100,Wieck a. Darß,Gemeinde,DE80L,9.438353046413104,1076.5765811088863,996.2350452052387,1526.4891821693175,3599.3008084834423,3.5993008084834424,381.3483974146633
16073014,Deesbach,Gemeinde,DEG0I,6.091587360350147,1076.0989324266675,995.7930419470641,1525.8119191124367,3597.7038934861685,3.5977038934861683,590.6020353419624
07337080,Waldhambach,Gemeinde,DEB3H,3.8180333363184547,1075.7035273233778,995.4271446873036,1525.2512700853847,3596.3819420960663,3.596381942096066,941.946186767422
07232263,Lützkampen,Gemeinde,DEB23,11.049944292812988,1075.5550984552603,995.2897926003876,1525.0408112425293,3595.885702298177,3.595885702298177,325.42116113987856
07140030,Dillendorf,Gemeinde,DEB19,6.373314084169036,1074.9684508328344,994.7469246512771,1524.2089974495375,3593.924372933649,3.593924372933649,563.9019708538704
07143305,Weidenhahn,Gemeinde,DEB1B,3.2577917517293,1074.5960667880647,994.4023304605979,1523.680990221884,3592.6793874705468,3.5926793874705467,1102.7959001871382
09477135,Ludwigschorgast,Gemeinde,DE24B,5.9811680471109465,1074.2096362645125,994.0447380358214,1523.1330663452102,3591.3874406455443,3.591387440645544,600.4491785480386
09479462,Weißenstadter Forst-Nord,Gemeindefreies Gebiet,DE24D,5.453076749517032,1073.5397024132524,993.4247992480882,1522.1831601381996,3589.1476617995404,3.5891476617995406,658.187629968242
07138069,Stebach,Gemeinde,DEB18,2.2858174267200657,1072.9052648986387,992.8377078166507,1521.283584557771,3587.026557273061,3.587026557273061,1569.2533075225122
09376455,Wolferlohe,Gemeindefreies Gebiet,DE239,6.623738279544758,1072.8752556758948,992.8099380881433,1521.2410341673162,3586.9262279313543,3.5869262279313543,541.5259595942066
01058108,Mühbrook,Gemeinde,DEF0B,5.324583153536153,1072.7338725316015,992.6791059247647,1521.0405655298814,3586.4535439862475,3.5864535439862477,673.5651299960294
07232077,Meckel,Gemeinde,DEB23,11.011041547328043,1071.768468845059,991.7857472894551,1519.6717095564231,3583.225925690937,3.583225925690937,325.42116113987856
09278198,Windberg,Gemeinde,DE22B,7.986708796417459,1071.4654568982644,991.5053481745102,1519.2420657512657,3582.21287082404,3.5822128708240397,448.52178314437697
07134062,Oberbrombach,Gemeinde,DEB15,6.328083659449767,1071.215948079458,991.2744594168148,1518.8882845902808,3581.378692086554,3.5813786920865542,565.9499597067525
01053016,Brunsmark,Gemeinde,DEF06,4.296461588584059,1070.755277188772,990.8481669508033,1518.235094521392,3579.8385386609675,3.5798385386609675,833.2062244365924
09374139,Neustadt a.d. Waldnaab,Stadt,DE237,9.859740163162723,1070.3333270127832,990.4577055939162,1517.6368069584203,3578.42783956512,3.57842783956512,362.93328022320446
07143209,Berzhahn,Gemeinde,DEB1B,3.241584591893223,1069.2500681666338,989.4552869601692,1516.1008429228402,3574.806198049643,3.574806198049643,1102.795900187138
07143297,Stockhausen-Illfurth,Gemeinde,DEB1B,3.240210144128867,1068.7967008939104,989.0357530660073,1515.4580087301727,3573.2904626900904,3.5732904626900903,1102.7959001871382
07135089,Weiler,Gemeinde,DEB16,7.280093561626548,1068.6339811168996,988.8851765559319,1515.2272866582828,3572.7464443311146,3.5727464443311145,490.7555670936841
12061444,Schulzendorf,Gemeinde,DE406,9.065216386422922,1068.5801021611883,988.8353184178171,1515.1508911240746,3572.5663117030804,3.5725663117030804,394.0960876624803
07231033,Flußbach,Gemeinde,DEB22,6.848500251582502,1068.5765296181253,988.8320124824426,1515.145825577936,3572.5543676785037,3.572554367678504,521.6549954645885
09475452,Gerlaser Forst,Gemeindefreies Gebiet,DE249,6.068337964422884,1067.8168434771967,988.129019337105,1514.0686586616932,3570.014521475994,3.570014521475994,588.3018616309898
07143314,Winnen,Gemeinde,DEB1B,3.2361193516972273,1067.447336111845,987.7870871482752,1513.5447303078413,3568.7791535679617,3.5687791535679616,1102.7959001871382
07137036,Hirten,Gemeinde,DEB17,2.5210152436060667,1066.9868299215148,987.3609470915522,1512.891773769314,3567.2395507823817,3.5672395507823818,1415.0011824917779
07235040,Heddert,Gemeinde,DEB25,4.886402405405937,1066.9745889208746,987.3496195984224,1512.8744171266148,3567.1986256459118,3.567198625645912,730.025554526463
12066240,Ortrand,Stadt,DE40B,7.110077119172223,1065.854872611545,986.313464207698,1511.2867596730855,3563.4550964923283,3.563455096492328,501.18374762539804
09574463,Schönberg,Gemeindefreies Gebiet,DE259,3.1045389556989362,1064.016893599129,984.6126478081499,1508.6806700286168,3557.310211435896,3.5573102114358957,1145.8417053861788
16076017,Endschütz,Gemeinde,DEG0L,5.452295730616464,1062.4376805383486,983.1512864683247,1506.4414873304975,3552.0304543371703,3.5520304543371704,651.4742834639969
07337028,Gleisweiler,Gemeinde,DEB3H,3.769572798027998,1062.0501179937203,982.7926465016504,1505.8919583493032,3550.7347228446743,3.550734722844674,941.946186767422
16063028,Frankenroda,Gemeinde,DEG0P,7.048390389992313,1061.827052330565,982.5862275297749,1505.5756712149778,3549.988951075318,3.549988951075318,503.6595243242748
01058019,Böhnhusen,Gemeinde,DEF0B,5.269663559932644,1061.6693240729999,982.4402700377004,1505.35202667067,3549.46162078137,3.5494616207813703,673.5651299960293
01054063,Katharinenheerd,Gemeinde,DEF07,8.29905657168465,1061.349344275441,982.144169329512,1504.8983239726394,3548.3918375775925,3.5483918375775927,427.5656885728752
07231003,Arenrath,Gemeinde,DEB22,6.8006479796880095,1061.1101044510174,981.9227832233278,1504.5591033260666,3547.591991000412,3.5475919910004117,521.6549954645885
07140119,Ravengiersburg,Gemeinde,DEB19,6.290378784082766,1060.9799936697796,981.802382201883,1504.3746178899821,3547.1569937616446,3.5471569937616447,563.9019708538704
01057041,Krummbek,Gemeinde,DEF0A,5.493589008796261,1060.9066751453422,981.7345352091226,1504.2706587881717,3546.911869142637,3.546911869142637,645.6456541367346
01054164,Wyk auf Föhr,Stadt,DEF07,8.293451446636363,1060.6325163151544,981.4808359931275,1503.881926118502,3545.995278426784,3.545995278426784,427.56568857287516
07336042,Hinzweiler,Gemeinde,DEB3G,5.254503754923113,1060.0026045850004,980.8979326010456,1502.9887676951507,3543.8893048811965,3.5438893048811964,674.4479536361189
07143261,Marzhausen,Gemeinde,DEB1B,3.211066726737042,1059.1836242798531,980.1400702291184,1501.8275269639719,3541.1512214729432,3.5411512214729433,1102.7959001871382
12071028,Briesen,Gemeinde,DE40G,9.1425127463596,1058.3315472831025,979.3515810679464,1500.6193580879826,3538.302486439032,3.538302486439032,387.0164127305074
16074063,Neuengönna,Gemeinde,DEG0J,6.134691263443316,1057.2071346857897,978.3110798584942,1499.0250417186603,3534.5432562629444,3.5345432562629444,576.1566645293663
07337025,Flemlingen,Gemeinde,DEB3H,3.7509381789309773,1056.799947623987,977.9342798908525,1498.4476869295322,3533.1819144443716,3.5331819144443717,941.9461867674219
07232120,Sefferweich,Gemeinde,DEB23,10.85332009438491,1056.4165260339907,977.5794718523471,1497.904029451177,3531.9000273375145,3.5319000273375147,325.4211611398786
13071105,Neetzka,Gemeinde,DE80J,13.556249054109076,1056.0194667658338,977.2120438728615,1497.3410349664814,3530.572545605177,3.530572545605177,260.43874906053117
07141019,Buch,Gemeinde,DEB1A,4.095610003178935,1055.852960465636,977.0579634159631,1497.104943943814,3530.015867825413,3.530015867825413,861.9023454590357
01051002,Arkebek,Gemeinde,DEF05,7.0323672140165705,1055.7204244426332,976.935318140945,1496.9170197320932,3529.5727623156718,3.529572762315672,501.9039329005317
13071083,Kublank,Gemeinde,DE80J,13.54361541417078,1055.035317709727,976.3013387761657,1495.9455997376733,3527.282256223566,3.527282256223566,260.43874906053117
01058092,Kronshagen,Gemeinde,DEF0B,5.233499921350561,1054.3835030157727,975.6981669698187,1495.0213848731091,3525.1030548587005,3.5251030548587003,673.5651299960294
07340012,Geiselberg,Gemeinde,DEB3K,6.393687598872761,1054.2450461633696,975.5700427183431,1494.8250654555256,3524.640154337238,3.524640154337238,551.2687474687768
07141067,Kasdorf,Gemeinde,DEB1A,4.0810349640107475,1052.0954986363388,973.580909185867,1491.7771995589897,3517.453607381195,3.5174536073811953,861.9023454590358
07135066,Müden (Mosel),Gemeinde,DEB16,7.1672232530118265,1052.0659183270727,973.5535363623609,1491.7352573294238,3517.3547120188578,3.5173547120188577,490.755567093684
07143230,Härtlingen,Gemeinde,DEB1B,3.1875639699912086,1051.431142880653,972.9661322179182,1490.8352025919717,3515.232477690543,3.515232477690543,1102.7959001871382
07132094,Rettersen,Gemeinde,DEB13,3.200724234097151,1051.3585418517794,972.8989491762723,1490.7322608346108,3514.9897518626626,3.5149897518626627,1098.1857525923842
01061005,Auufer,Gemeinde,DEF0E,5.17431385849989,1050.1855651721112,971.8135080697168,1489.0690849455336,3511.0681581873614,3.5110681581873613,678.5572453089021
07141054,Herold,Gemeinde,DEB1A,4.072254082473792,1049.8317772959044,971.4861222738233,1488.5674454195678,3509.885344989295,3.509885344989295,861.9023454590357
08225010,Binau,Gemeinde,DE127,5.060732157208196,1047.7360324107824,969.546776260723,1485.5958668511078,3502.8786755226133,3.5028786755226133,692.1683595788267
07140080,Laudert,Gemeinde,DEB19,6.211742020767171,1047.7165582696873,969.5287554137379,1485.5682542629856,3502.8135679464112,3.5028135679464114,563.9019708538704
07140100,Nannhausen,Gemeinde,DEB19,6.211499612027499,1047.6756718887696,969.4909202552768,1485.5102810363112,3502.6768731803577,3.5026768731803575,563.9019708538704
07133117,Rüdesheim,Gemeinde,DEB14,3.5339078955507466,1045.8575123946725,967.8084443055184,1482.9322936939395,3496.5982503941304,3.4965982503941304,989.4423832597364
01053001,Albsfelde,Gemeinde,DEF06,4.194556197794849,1045.3586263141415,967.3467885295032,1482.2249179081098,3494.9303327517546,3.4949303327517547,833.2062244365924
07135034,Gevenich,Gemeinde,DEB16,7.116537000876298,1044.6257596328235,966.668613391563,1481.1857785838463,3492.480151608233,3.492480151608233,490.755567093684
01051079,Norddeich,Gemeinde,DEF05,6.957983288791645,1044.5536826158343,966.6019152564446,1481.0835798284234,3492.2391777007024,3.4922391777007022,501.90393290053163
