cluster_0,cluster_1,name_0,name_1,voltage_kv,egon_segments,egon_max_cables,egon_circuits,jao_single_hop,jao_multi_hop,jao_total_traversals,diff_vs_single,diff_vs_total,egon_length_km,cables_detail,sh_names,mh_names
osm_102743264,spatial_9397,Beuren,spatial_9397,220.0,2,3,1,0,2,2,,-1.0,19.5,"[3, 3]",,Beuren - Gurtweil ge; Beuren - Stockach bl
osm_106096507,osm_87767098,Station Ohligs,Station Mettmann,380.0,1,3,1,1,1,2,0.0,-1.0,9.4,[3],Y-Mettmann (-Ohligs - St Peter) OERKHS W,Y-Eiberg (-Ohligs - Opladen) OERKHS O
osm_106096507,spatial_2529,Station Ohligs,spatial_2529,380.0,1,3,1,0,2,2,,-1.0,7.5,[3],,Y-Opladen (-Eiberg - Ohligs) OERKHS O ; Y-St Peter (-Ohligs - Mettmann) OERKHS W
osm_1068350839,osm_157328339,Umspannwerk Altdöbern,Umspannwerk Streumen,380.0,2,3,1,0,2,2,,-1.0,140.3,"[3, 3]",,Preilack - Streumen 559; Preilack - Streumen 560
osm_1068350839,osm_941198517,Umspannwerk Altdöbern,Umspannwerk Preilack,380.0,2,3,1,0,2,2,,-1.0,100.1,"[3, 3]",,Preilack - Streumen 559; Preilack - Streumen 560
osm_1071504343,spatial_39873,UW Husum Nord,spatial_39873,380.0,1,6,2,0,0,0,,,21.9,[6],,
osm_1071504343,spatial_40376,UW Husum Nord,spatial_40376,380.0,1,6,2,0,2,2,,0.0,2.0,[6],,Heide/W - Husum/N weiss; Heide/W - Husum/N schwarz
osm_1076001174,osm_425101435,Emscherbruch,NA,220.0,1,3,1,0,0,0,,,2.0,[3],,
osm_1076001174,spatial_1812,Emscherbruch,spatial_1812,380.0,2,3,1,0,2,2,,-1.0,2.1,"[3, 3]",,Emscherbruch - Mengede RECKLI N ; Y-Mengede (-Huellen - Kusenhorst) WESTFL W 
osm_1076001174,spatial_1815,Emscherbruch,spatial_1815,380.0,2,3,1,0,2,2,,-1.0,4.5,"[3, 3]",,Emscherbruch - Kusenhorst WEHOLT O ; Y-Mengede (-Huellen - Kusenhorst) WESTFL W 
osm_1076001174,spatial_2913,Emscherbruch,spatial_2913,220.0,2,3,1,0,0,0,,,3.2,"[3, 3]",,
osm_1076001174,spatial_35401,Emscherbruch,spatial_35401,220.0,1,3,1,0,0,0,,,1.0,[3],,
osm_1076001174,spatial_35402,Emscherbruch,spatial_35402,380.0,1,3,1,0,0,0,,,1.0,[3],,
osm_1081302145,spatial_39245,Umspannwerk Niederwiesa,spatial_39245,220.0,2,3,1,0,0,0,,,35.6,"[3, 3]",,
osm_108797675,osm_24715381,Grafenrheinfeld,Umspannwerk Bergrheinfeld,380.0,2,3,1,0,0,0,,,4.5,"[3, 3]",,
osm_108797675,osm_499165542,Grafenrheinfeld,Umspannwerk Bergrheinfeld/West,380.0,1,3,1,3,0,3,-2.0,-2.0,2.8,[3],Bergrheinfeld/W - Grafenrheinfeld 427; Bergrheinfeld/W - Grafenrheinfeld 487; Bergrheinfeld/W - Grafenrheinfeld 426,
osm_108797675,spatial_12169,Grafenrheinfeld,spatial_12169,380.0,2,3,1,0,3,3,,-2.0,7.1,"[3, 3]",,Grafenrheinfeld - Oberhaid 423; Grafenrheinfeld - Raitersaich 434; Eltmann - Grafenrheinfeld 422
osm_108797675,spatial_12188,Grafenrheinfeld,spatial_12188,380.0,1,3,1,0,2,2,,-1.0,49.8,[3],,Grafenrheinfeld - Hoepfingen ge (411); Grafenrheinfeld - Stalldorf rt (416)
osm_1089911133,osm_23583867,Schaltwerk Krümmel (50 Hertz),Hamburg/Ost,380.0,1,3,1,0,2,2,,-1.0,28.1,[3],,Krümmel - Hamburg/Süd 991-972; Hamburg/Ost - Krümmel 992
osm_1089911133,osm_30040568,Schaltwerk Krümmel (50 Hertz),Umspannwerk Görries,380.0,1,3,1,0,2,2,,-1.0,86.1,[3],,Krümmel - Görries 419; Krümmel - Wessin 420
osm_1089911133,osm_700393479,Schaltwerk Krümmel (50 Hertz),NA,380.0,2,3,1,0,0,0,,,0.9,"[3, 3]",,
osm_1089911133,spatial_39249,Schaltwerk Krümmel (50 Hertz),spatial_39249,380.0,2,3,1,0,4,4,,-3.0,0.7,"[3, 3]",,Krümmel - Görries 419; Krümmel - Wessin 420; Krümmel - Hamburg/Süd 991-972; Hamburg/Ost - Krümmel 992
osm_1093896544,osm_31105067,Kabelüberführungsstation Leipheim,Umspannwerk Niederstotzingen,380.0,1,3,1,0,0,0,,,12.5,[3],,
osm_1093896544,spatial_7606,Kabelüberführungsstation Leipheim,spatial_7606,380.0,1,3,1,0,2,2,,-1.0,23.4,[3],,Gundelfingen - Voehringen GUENZ N ; Gundelfingen - Voehringen GUENZ S 
osm_1093896544,spatial_8330,Kabelüberführungsstation Leipheim,spatial_8330,380.0,1,3,1,0,2,2,,-1.0,18.8,[3],,Gundelfingen - Voehringen GUENZ N ; Gundelfingen - Voehringen GUENZ S 
osm_109917397,osm_942771541,Umspannwerk Freiberg Nord,Umspannwerk Dresden Süd,380.0,2,3,1,1,1,2,0.0,-1.0,93.4,"[3, 3]",Dresden/Süd - Freiberg/Nord 592,Dresden/Süd - Röhrsdorf 591
osm_109917397,spatial_39991,Umspannwerk Freiberg Nord,spatial_39991,380.0,1,3,1,0,0,0,,,28.9,[3],,
osm_109917397,spatial_9717,Umspannwerk Freiberg Nord,spatial_9717,380.0,1,3,1,0,2,2,,-1.0,36.9,[3],,Dresden/Süd - Röhrsdorf 591; Freiberg/Nord - Röhrsdorf 594
osm_1102237380,osm_74893659,Umspannwerk Siems,Umspannwerk Kraftwerk Herrenwyk,380.0,2,3,1,1,0,1,0.0,0.0,5.7,"[3, 3]",Siems - Herrenwyk/Baltic Cable gelb,
osm_1102237380,spatial_15343,Umspannwerk Siems,spatial_15343,220.0,1,3,1,0,0,0,,,8.4,[3],,
osm_1104947187,osm_25557397,Heilbronn,Umspannwerk Großgartach,380.0,2,3,1,1,0,1,0.0,0.0,12.3,"[3, 3]",Grossgartach - Heilbronn rt,
osm_1104947187,spatial_39966,Heilbronn,spatial_39966,380.0,1,3,1,0,0,0,,,0.3,[3],,
osm_1104947187,spatial_39985,Heilbronn,spatial_39985,380.0,1,3,1,0,0,0,,,0.4,[3],,
osm_1107961833,spatial_114,Phasenschieberanlage Krempermarsch,spatial_114,380.0,1,3,1,0,0,0,,,3.4,[3],,
osm_1107961833,spatial_115,Phasenschieberanlage Krempermarsch,spatial_115,380.0,1,3,1,0,0,0,,,26.6,[3],,
osm_1118059105,spatial_34764,NA,spatial_34764,220.0,1,3,1,0,1,1,,0.0,1.0,[3],,Bayer - Duennwald FLITTA O
osm_111973179,osm_42861703,Station Münster,Amelsbüren,220.0,1,3,1,1,0,1,0.0,0.0,3.7,[3],Amelsbueren - Muenster MUNSTR O ,
osm_112695048,spatial_3278,Geithe,spatial_3278,380.0,1,3,1,0,2,2,,-1.0,2.7,[3],,Y-Geithe (-Lippborg - Uentrop) GEITHE W ; Geithe - Unna HAARST W 
osm_1128250707,osm_177829920,Conneforde 380/220 kV,Diele,380.0,1,3,1,2,0,2,-1.0,-1.0,56.7,[3],Conneforde - Diele rot; Conneforde - Diele weiss,
osm_1128250707,osm_32076853,Conneforde 380/220 kV,Unterweser,220.0,1,3,1,1,0,1,0.0,0.0,31.9,[3],Unterweser - Conneforde rot,
osm_1128250707,osm_32076853,Conneforde 380/220 kV,Unterweser,380.0,1,3,1,0,1,1,,0.0,31.8,[3],,Conneforde/O - Unterweser gelb
osm_1128250707,osm_50643382,Conneforde 380/220 kV,Cloppenburg 220 kV,220.0,1,3,1,2,0,2,-1.0,-1.0,55.3,[3],Conneforde - Cloppenburg/O rot; Conneforde - Cloppenburg/O gruen,
osm_1128250707,osm_637595524,Conneforde 380/220 kV,Fedderwarden,220.0,1,3,1,2,0,2,-1.0,-1.0,27.9,[3],Conneforde - Fedderwarden blau; Conneforde - Fedderwarden rot,
osm_1128250707,spatial_1361,Conneforde 380/220 kV,spatial_1361,220.0,1,3,1,2,0,2,-1.0,-1.0,26.5,[3],Y-Huntorf (-Conneforde - Blockland) weiss; Y-Huntorf (-Conneforde - Sottrum) gelb,
osm_1128250707,spatial_20241,Conneforde 380/220 kV,spatial_20241,380.0,1,3,1,0,2,2,,-1.0,0.6,[3],,Conneforde - Emden/O gelb; Conneforde/O - Emden/O blau
osm_1128250707,spatial_39184,Conneforde 380/220 kV,spatial_39184,380.0,1,3,1,0,2,2,,-1.0,5.3,[3],,Fedderwarden - Conneforde/O gruen; Fedderwarden - Conneforde/O gelb
osm_1128250707,spatial_39467,Conneforde 380/220 kV,spatial_39467,220.0,2,3,1,0,0,0,,,0.8,"[3, 3]",,
osm_1128250707,spatial_39468,Conneforde 380/220 kV,spatial_39468,380.0,2,3,1,0,2,2,,-1.0,0.9,"[3, 3]",,Conneforde/O - Unterweser gelb; Conneforde/O - Emden/O blau
osm_11285720,osm_23583867,Hamburg/Süd,Hamburg/Ost,380.0,1,3,1,1,1,2,0.0,-1.0,28.9,[3],Hamburg/Süd - Hamburg/Ost 971,Krümmel - Hamburg/Süd 991-972
osm_11285720,osm_24502420,Hamburg/Süd,Umspannwerk Dollern,380.0,1,3,1,2,0,2,-1.0,-1.0,28.0,[3],Hamburg/S - Dollern 982; Hamburg/S - Dollern 981,
osm_11291607950,spatial_15065,Umspannwerk Lübeck-West,spatial_15065,220.0,1,3,1,0,0,0,,,0.3,[3],,
osm_1134105414,osm_637595524,NA,Fedderwarden,380.0,1,3,1,0,0,0,,,5.3,[3],,
osm_113546939,osm_63114179,Station Eiberg,Station Hattingen,220.0,2,3,1,0,0,0,,,17.8,"[3, 3]",,
osm_113546939,osm_87767098,Station Eiberg,Station Mettmann,380.0,1,3,1,1,1,2,0.0,-1.0,29.3,[3],Eiberg - Mettmann RUHRTL W,Y-Eiberg (-Ohligs - Opladen) OERKHS O
osm_113546939,spatial_3039,Station Eiberg,spatial_3039,220.0,2,3,1,0,1,1,,0.0,7.4,"[3, 3]",,Eiberg - Garenfeld HERDEK N
osm_113546939,spatial_3084,Station Eiberg,spatial_3084,380.0,2,3,1,0,3,3,,-2.0,6.8,"[3, 3]",,Eiberg - Karnap EIBERG N ; Eiberg - Huellen HUELLN W ; Eiberg - Hattingen WEITMR W 
osm_113546939,spatial_3475,Station Eiberg,spatial_3475,220.0,2,3,1,0,2,2,,-1.0,6.8,"[3, 3]",,Bochum - Eiberg BOCHUM W ; Y-Eiberg (-Bergmannsglueck - Gelsenberg) GLADBK W 
osm_1138308776,osm_640321394,NA,NA,380.0,1,3,1,0,0,0,,,0.2,[3],,
osm_114319248,osm_150200540,Station Westerkappeln,Kraftwerkschaltanlage Ibbenbüren,380.0,1,3,1,0,1,1,,0.0,10.0,[3],,Ibbenbueren - Westerkappeln IBBENB S 
osm_114319248,osm_33411203,Station Westerkappeln,Wehrendorf,220.0,1,3,1,0,0,0,,,61.7,[3],,
osm_114319248,osm_37764852,Station Westerkappeln,Lüstringen,380.0,1,3,1,1,0,1,0.0,0.0,18.7,[3],Luestringen - Westerkappeln WESTER N ,
osm_114319248,spatial_2090,Station Westerkappeln,spatial_2090,380.0,1,3,1,0,2,2,,-1.0,23.3,[3],,Hanekenfaehr - Westerkappeln BRAMGAU ; Wehrendorf - Westerkappeln NSACHS N 
osm_114319248,spatial_4896,Station Westerkappeln,spatial_4896,220.0,1,3,1,0,3,3,,-2.0,1.5,[3],,Ibbenbueren - Westerkappeln NIKE S ; Luestringen - Westerkappeln WESTER S ; Wehrendorf - Westerkappeln WIEHEN O 
osm_118928165,osm_61918154,Benteler Stahlwerk,Hanekenfähr,220.0,1,3,1,1,0,1,0.0,0.0,1.5,[3],Benteler - Hanekenfaehr BENTLR ,
osm_121199242,osm_425100082,Station Lippe,NA,380.0,1,3,1,0,0,0,,,6.1,[3],,
osm_121199242,spatial_5309,Station Lippe,spatial_5309,380.0,1,3,1,0,2,2,,-1.0,7.3,[3],,Gersteinwerk - Mengede MENGED N ; Lippe - Mengede MENGED S 
osm_121199242,spatial_6684,Station Lippe,spatial_6684,380.0,1,3,1,0,2,2,,-1.0,15.0,[3],,Gersteinwerk - Mengede MENGED N ; Gersteinwerk - Lippe WALTRO S 
osm_1222597065,osm_30039908,Umspannwerk Pasewalk,Umspannwerk Bertikow,220.0,2,3,1,1,1,2,0.0,-1.0,58.4,"[3, 3]",Bertikow - Pasewalk 305,Vierraden - Pasewalk 306
osm_1222597065,osm_39688875,Umspannwerk Pasewalk,Umspannstation Windpark Iven,220.0,2,3,1,0,2,2,,-1.0,122.6,"[3, 3]",,Pasewalk - Güstrow 315; Pasewalk - Güstrow 316
osm_1223405794,osm_963454861,NA,Biblis A,380.0,1,3,1,0,0,0,,,1.0,[3],,
osm_128277645,spatial_12000,Umspannwerk Remptendorf,spatial_12000,220.0,1,3,1,0,0,0,,,0.4,[3],,
osm_128277645,spatial_12939,Umspannwerk Remptendorf,spatial_12939,220.0,1,3,1,0,0,0,,,0.6,[3],,
osm_128277645,spatial_882,Umspannwerk Remptendorf,spatial_882,380.0,2,3,1,0,6,6,,-5.0,0.4,"[3, 3]",,Vieselbach - Remptendorf - Großschwabhausen 415; Vieselbach - Remptendorf 416; Altenfeld - Remptendorf 463; Altenfeld - Remptendorf 464; Redwitz - Remptendorf 414; Redwitz - Remptendorf 413
osm_128277645,spatial_9746,Umspannwerk Remptendorf,spatial_9746,380.0,2,3,1,0,2,2,,-1.0,1.4,"[3, 3]",,Remptendorf - Röhrsdorf 574; Remptendorf - Weida 575
osm_130794504,spatial_15065,Umspannwerk Lübeck,spatial_15065,220.0,2,3,1,0,2,2,,-1.0,0.6,"[3, 3]",,Hamburg/N - Luebeck rot; Hamburg/N - Luebeck gelb
osm_132814303,spatial_11486,Umspannwerk Altenkleusheim,spatial_11486,220.0,1,6,2,2,0,2,0.0,0.0,7.2,[6],Y-Altenkleusheim (-Eiserfeld - Setzer Wiese) EISERF ; Y-Altenkleusheim (-Eiserfeld - Setzer Wiese) SETZE N ,
osm_132814303,spatial_3260,Umspannwerk Altenkleusheim,spatial_3260,220.0,1,3,1,2,0,2,-1.0,-1.0,51.0,[3],Y-Altenkleusheim (-Garenfeld - Opladen) BIGGE W ; Y-Altenkleusheim (-Bixterheide - Opladen) BIGGE O ,
osm_133342285,osm_137602559,Zolling,Umspannwerk Irsching,220.0,1,3,1,1,0,1,0.0,0.0,39.8,[3],Irsching - Zolling 262,
osm_133342285,osm_24158385,Zolling,Umspannwerk Neufinsing,220.0,1,3,1,1,0,1,0.0,0.0,31.5,[3],Neufinsing - Zolling 258,
osm_133342285,spatial_38527,Zolling,spatial_38527,220.0,1,3,1,0,0,0,,,0.4,[3],,
osm_136034396,spatial_1049,Umspannwerk Büttel,spatial_1049,380.0,2,3,1,0,4,4,,-3.0,3.9,"[3, 3]",,Brunsbuettel - Buettel blau; Brunsbuettel - Buettel gruen; Buettel - Wilster/W gelb; Buettel - Wilster/W rot
osm_137197826,osm_22973070,Umspannwerk Neuenhagen,Umspannwerk Marzahn,380.0,1,3,1,2,0,2,-1.0,-1.0,16.8,[3],Neuenhagen - Marzahn 495; Neuenhagen - Marzahn 496,
osm_137197826,osm_414169327,Umspannwerk Neuenhagen,Umspannwerk Heinersdorf,380.0,2,3,1,1,0,1,0.0,0.0,82.6,"[3, 3]",Neuenhagen - Heinersdorf (Abzweig) 547-3,
osm_137197826,spatial_582,Umspannwerk Neuenhagen,spatial_582,380.0,2,3,1,0,0,0,,,7.0,"[3, 3]",,
osm_137602559,osm_24768051,Umspannwerk Irsching,Ingolstadt,380.0,1,6,2,0,2,2,,0.0,7.8,[6],,Irsching - Raitersaich 425; Irsching - Raitersaich 424
osm_137602559,osm_640321394,Umspannwerk Irsching,NA,380.0,1,3,1,0,0,0,,,0.4,[3],,
osm_137602559,spatial_13,Umspannwerk Irsching,spatial_13,380.0,1,3,1,0,1,1,,0.0,71.5,[3],,Irsching - Ottenhofen 421
osm_142487746,osm_32042992,Dörpen West,Rhede,380.0,1,3,1,1,1,2,0.0,-1.0,5.4,[3],Y-Rhede (-Doerpen/W - Diele) schwarz,Diele - Doerpen/W gelb
osm_142487746,osm_797009308,Dörpen West,Niederlangen,380.0,1,3,1,1,1,2,0.0,-1.0,13.0,[3],Y-Niederlangen (-Doerpen/W - Meppen) EOWS,Hanekenfaehr - Doerpen/W EWBL
osm_142487746,spatial_39125,Dörpen West,spatial_39125,380.0,1,3,1,0,0,0,,,21.1,[3],,
osm_142487746,spatial_39454,Dörpen West,spatial_39454,380.0,2,3,1,0,0,0,,,0.5,"[3, 3]",,
osm_143854536,osm_143903369,Umspannwerk Kupferzell,Umspannwerk Hüffenhardt,220.0,1,3,1,0,0,0,,,62.6,[3],,
osm_143854536,osm_25557397,Umspannwerk Kupferzell,Umspannwerk Großgartach,380.0,1,3,1,1,0,1,0.0,0.0,46.9,[3],Grossgartach - Kupferzell ws,
osm_143854536,osm_31653753,Umspannwerk Kupferzell,Umspannwerk Stalldorf,380.0,1,3,1,1,0,1,0.0,0.0,47.0,[3],Kupferzell - Stalldorf rot,
osm_143854536,osm_42050342,Umspannwerk Kupferzell,Umspannwerk Goldshöfe,380.0,1,3,1,1,0,1,0.0,0.0,55.4,[3],Goldshoefe - Kupferzell gn,
osm_143854536,spatial_38801,Umspannwerk Kupferzell,spatial_38801,220.0,1,3,1,0,0,0,,,1.3,[3],,
osm_143882655,osm_149256409,Umspannwerk Vieselbach,Umspannwerk Altenfeld,380.0,1,3,1,2,0,2,-1.0,-1.0,54.8,[3],Vieselbach - Altenfeld 467; Vieselbach - Altenfeld 468,
osm_143882655,osm_29713902,Umspannwerk Vieselbach,Umspannwerk Lauchstädt,380.0,1,3,1,2,0,2,-1.0,-1.0,76.8,[3],Lauchstädt - Vieselbach 471; Lauchstädt - Vieselbach 472,
osm_143882655,osm_442199284,Umspannwerk Vieselbach,Umspannwerk Pulgar,380.0,1,3,1,2,0,2,-1.0,-1.0,103.8,[3],Pulgar - Vieselbach 589; Pulgar - Vieselbach 590,
osm_143882655,osm_948341123,Umspannwerk Vieselbach,Umspannwerk Eisenach,380.0,2,3,1,1,1,2,0.0,-1.0,143.0,"[3, 3]",Eisenach - Vieselbach 454,Mecklar - Vieselbach 449
osm_143882655,spatial_39289,Umspannwerk Vieselbach,spatial_39289,220.0,2,3,1,0,2,2,,-1.0,0.8,"[3, 3]",,Vieselbach - Wolkramshausen 367; Vieselbach - Wolkramshausen 368
osm_143882655,spatial_884,Umspannwerk Vieselbach,spatial_884,380.0,2,3,1,0,2,2,,-1.0,51.1,"[3, 3]",,Vieselbach - Remptendorf - Großschwabhausen 415; Vieselbach - Remptendorf 416
osm_143903369,osm_145002769,Umspannwerk Hüffenhardt,Umspannwerk Höpfingen,380.0,1,3,1,1,0,1,0.0,0.0,45.1,[3],Hoepfingen - Hueffenhardt ge,
osm_143903369,osm_159326655,Umspannwerk Hüffenhardt,NA,220.0,1,6,2,0,0,0,,,9.2,[6],,
osm_143903369,osm_25557397,Umspannwerk Hüffenhardt,Umspannwerk Großgartach,380.0,1,3,1,1,0,1,0.0,0.0,18.5,[3],Grossgartach - Hueffenhardt bl,
osm_143903369,spatial_13868,Umspannwerk Hüffenhardt,spatial_13868,380.0,1,3,1,1,0,1,0.0,0.0,31.9,[3],Y-Hueffenhardt (-Neurott - Wiesloch) ge,
osm_143903369,spatial_8148,Umspannwerk Hüffenhardt,spatial_8148,220.0,2,3,1,0,0,0,,,50.4,"[3, 3]",,
osm_145002769,spatial_12188,Umspannwerk Höpfingen,spatial_12188,380.0,1,3,1,0,1,1,,0.0,42.2,[3],,Grafenrheinfeld - Hoepfingen ge (411)
osm_145680894,spatial_39967,Station Trier,spatial_39967,220.0,1,3,1,0,0,0,,,24.5,[3],,
osm_145680894,spatial_7778,Station Trier,spatial_7778,220.0,2,3,1,0,1,1,,0.0,7.4,"[3, 3]",,Niederstedem - Trier NSTEDM W 
osm_147521567,osm_160929097,Umspannanlage Pfungstadt,Umspannwerk Weinheim,220.0,2,3,1,0,0,0,,,63.2,"[3, 3]",,
osm_147521567,spatial_159,Umspannanlage Pfungstadt,spatial_159,380.0,2,3,1,0,2,2,,-1.0,40.6,"[3, 3]",,Buerstadt - Pfungstadt RIED O ; Y-Buerstadt (-Bischofsheim - Pfungstadt) RIED W 
osm_147521567,spatial_160,Umspannanlage Pfungstadt,spatial_160,380.0,2,6,2,0,2,2,,0.0,11.3,"[3, 6]",,Pfungstadt - Urberach (NEU) GRIESH O ; Y-Bischofsheim (-Buerstadt - Pfungstadt) RIED W 
osm_147521567,spatial_44,Umspannanlage Pfungstadt,spatial_44,220.0,1,3,1,0,0,0,,,20.7,[3],,
osm_147521567,spatial_8702,Umspannanlage Pfungstadt,spatial_8702,220.0,2,3,1,0,0,0,,,11.3,"[3, 3]",,
osm_148211527,spatial_884,Großschwabhausen,spatial_884,380.0,1,3,1,0,0,0,,,3.8,[3],,
osm_148446247,osm_29309786,Dipperz,Umspannwerk Mecklar,380.0,1,3,1,2,0,2,-1.0,-1.0,49.9,[3],Mecklar - Dipperz 2; Mecklar - Dipperz 1,
osm_148446247,spatial_13135,Dipperz,spatial_13135,380.0,1,3,1,0,2,2,,-1.0,77.1,[3],,Dipperz - Grosskrotzenburg 2; Dipperz - Grosskrotzenburg 1
osm_149256409,osm_24757392,Umspannwerk Altenfeld,Umspannwerk Redwitz,380.0,1,3,1,2,0,2,-1.0,-1.0,56.3,[3],Altenfeld - Redwitz 460; Altenfeld - Redwitz 459,
osm_149256409,osm_25746125,Umspannwerk Altenfeld,Pumpspeicherwerk Goldisthal,380.0,1,3,1,0,0,0,,,7.8,[3],,
osm_149256409,spatial_882,Umspannwerk Altenfeld,spatial_882,380.0,2,3,1,0,2,2,,-1.0,99.6,"[3, 3]",,Altenfeld - Remptendorf 463; Altenfeld - Remptendorf 464
osm_149987048,osm_152924508,Station Bürstadt,BASF,220.0,2,3,1,0,0,0,,,26.9,"[3, 3]",,
osm_149987048,osm_152973139,Station Bürstadt,Amprion Station Rheinau,380.0,2,3,1,2,0,2,-1.0,-1.0,53.1,"[3, 3]",Buerstadt - Rheinau KURPFA O ; Buerstadt - Rheinau KURPFA W ,
osm_149987048,osm_600395952,Station Bürstadt,Umspannanlage Lambsheim,380.0,1,3,1,1,0,1,0.0,0.0,15.8,[3],Buerstadt - Lambsheim BUERST W ,
osm_149987048,spatial_158,Station Bürstadt,spatial_158,380.0,1,3,1,0,2,2,,-1.0,8.4,[3],,Buerstadt - Pfungstadt RIED O ; Y-Buerstadt (-Bischofsheim - Pfungstadt) RIED W 
osm_149987048,spatial_37822,Station Bürstadt,spatial_37822,220.0,1,3,1,0,0,0,,,62.5,[3],,
osm_149987048,spatial_40296,Station Bürstadt,spatial_40296,380.0,1,3,1,0,0,0,,,20.0,[3],,
osm_149987048,spatial_8617,Station Bürstadt,spatial_8617,380.0,1,3,1,0,2,2,,-1.0,50.6,[3],,Y-Buerstadt (-Bacharach - Waldlaubersheim) WONNEG O ; Buerstadt - Waldlaubersheim WONNEG W
osm_149987048,spatial_9500,Station Bürstadt,spatial_9500,220.0,2,3,1,0,0,0,,,14.3,"[3, 3]",,
osm_150200540,osm_29472852,Kraftwerkschaltanlage Ibbenbüren,Station Ibbenbüren,380.0,1,3,1,0,1,1,,0.0,2.4,[3],,Ibbenbueren - Westerkappeln IBBENB S 
osm_150267232,osm_24921206,LMG,Station Büscherhof,220.0,2,3,1,0,0,0,,,3.5,"[3, 3]",,
osm_151765495,osm_229500139,Götzdorf,DOW,220.0,1,3,1,0,0,0,,,0.8,[3],,
osm_151765495,osm_881636329,Götzdorf,Umspannwerk Stade-West,220.0,2,3,1,0,0,0,,,0.8,"[3, 3]",,
osm_151765495,spatial_14082,Götzdorf,spatial_14082,220.0,1,3,1,0,0,0,,,0.4,[3],,
osm_151967290,osm_32675761,Station Niederstedem,Station Dahlem,380.0,2,3,1,1,0,1,0.0,0.0,115.4,"[3, 3]",Y-Niederstedem (-Dahlem - Oberzier) SELHN W ,
osm_151967290,osm_66764943,Station Niederstedem,Station Wengerohr,220.0,1,3,1,1,0,1,0.0,0.0,39.0,[3],Niederstedem - Wengerrohr WENGER ,
osm_151967290,osm_89176939,Station Niederstedem,SA Bauler,220.0,1,6,2,2,0,2,0.0,0.0,20.2,[6],Bauler - Niederstedem ENZ N ; Bauler - Niederstedem ENZ S ,
osm_151967290,spatial_12250,Station Niederstedem,spatial_12250,220.0,1,6,2,0,0,0,,,21.8,[6],,
osm_151967290,spatial_4628,Station Niederstedem,spatial_4628,380.0,1,3,1,0,2,2,,-1.0,32.3,[3],,Niederstedem - Osburg GILZEM O ; Niederstedem - Uchtelfangen UCHTLF W 
osm_151967290,spatial_7633,Station Niederstedem,spatial_7633,220.0,1,3,1,0,2,2,,-1.0,15.2,[3],,Niederstedem - Quint NSTEDM O ; Niederstedem - Trier NSTEDM W 
osm_151967291,spatial_40348,Station Quint,spatial_40348,220.0,1,3,1,0,1,1,,0.0,30.4,[3],,Quint - Uchtelfangen OSBURG 
osm_151967291,spatial_7633,Station Quint,spatial_7633,220.0,2,3,1,0,1,1,,0.0,21.1,"[3, 3]",,Niederstedem - Quint NSTEDM O 
osm_152018146,osm_54359256,Mittelbexbach,Umspannwerk Uchtelfangen,380.0,1,3,1,2,0,2,-1.0,-1.0,19.5,[3],Mittelbexbach - Uchtelfangen BLIES N ; Mittelbexbach - Uchtelfangen BLIES S ,
osm_152018146,spatial_19916,Mittelbexbach,spatial_19916,380.0,3,3,1,0,2,2,,-1.0,1.0,"[3, 3, 3]",,St. Barbara - Mittelbexbach HAGARD O ; St. Barbara - Mittelbexbach HAGARD W 
osm_152018146,spatial_8377,Mittelbexbach,spatial_8377,380.0,2,3,1,0,1,1,,0.0,10.6,"[3, 3]",,Mittelbexbach - Otterbach RAMSTE S 
osm_152107815,osm_156402422,Otterbach,Homburg,220.0,2,3,1,0,1,1,,0.0,83.4,"[3, 3]",,Y-Mutterstadt (-Homburg - Uchtelfangen) OTTERB S 
osm_152107815,osm_600395952,Otterbach,Umspannanlage Lambsheim,380.0,1,3,1,1,0,1,0.0,0.0,48.3,[3],Lambsheim - Otterbach KAILAU S ,
osm_152107815,spatial_37822,Otterbach,spatial_37822,220.0,1,3,1,0,0,0,,,46.7,[3],,
osm_152107815,spatial_39887,Otterbach,spatial_39887,380.0,1,3,1,0,0,0,,,9.5,[3],,
osm_152107815,spatial_7690,Otterbach,spatial_7690,220.0,1,3,1,0,1,1,,0.0,48.3,[3],,Y-Mutterstadt (-Homburg - Uchtelfangen) OTTERB S 
osm_152107815,spatial_8377,Otterbach,spatial_8377,380.0,2,3,1,0,1,1,,0.0,68.1,"[3, 3]",,Mittelbexbach - Otterbach RAMSTE S 
osm_152219167,spatial_11996,Stahlwerk Thüringen,spatial_11996,220.0,2,3,1,0,0,0,,,15.2,"[3, 3]",,
osm_152261133,osm_242756113,Karlsruhe-Daxlanden,380-kV-Umspannwerk Eichstetten,380.0,1,3,1,2,1,3,-1.0,-2.0,120.3,[3],Daxlanden - Eichstetten gn; Daxlanden - Eichstetten rt,Daxlanden - Kuehmoos ge
osm_152261133,osm_259561755,Karlsruhe-Daxlanden,Weingarten,380.0,1,3,1,1,0,1,0.0,0.0,32.2,[3],Daxlanden - Weingarten ge,
osm_152261133,osm_272646944,Karlsruhe-Daxlanden,NA,380.0,2,3,1,2,0,2,-1.0,-1.0,1.5,"[3, 3]",Daxlanden - RDK7 sw; Daxlanden - RDK8 gn,
osm_152261133,osm_276249131,Karlsruhe-Daxlanden,Umspannwerk Maximiliansau,220.0,1,3,1,1,0,1,0.0,0.0,5.4,[3],Daxlanden - Maximiliansau sw,
